date,rate,daily_factor,accumulated
2021-03-15,1.9,1.000074692290285,1.0036664907392692
2021-03-16,1.9,1.000074692290285,1.0037414568881449
2021-03-17,1.9,1.000074692290285,1.003816428636414
2021-03-18,2.65,1.000103794900115,1.003920619662358
2021-03-19,2.65,1.000103794900115,1.0040248215027994
2021-03-22,2.65,1.000103794900115,1.0041290341588602
2021-03-23,2.65,1.000103794900115,1.0042332576316633
2021-03-24,2.65,1.000103794900115,1.0043374919223313
2021-03-25,2.65,1.000103794900115,1.0044417370319871
2021-03-26,2.65,1.000103794900115,1.0045459929617537
2021-03-29,2.65,1.000103794900115,1.0046502597127542
2021-03-30,2.65,1.000103794900115,1.0047545372861117
2021-03-31,2.65,1.000103794900115,1.0048588256829494
2021-04-01,2.65,1.000103794900115,1.0049631249043909
2021-04-05,2.65,1.000103794900115,1.0050674349515596
2021-04-06,2.65,1.000103794900115,1.0051717558255793
2021-04-07,2.65,1.000103794900115,1.0052760875275737
2021-04-08,2.65,1.000103794900115,1.0053804300586666
2021-04-09,2.65,1.000103794900115,1.0054847834199823
2021-04-12,2.65,1.000103794900115,1.0055891476126446
2021-04-13,2.65,1.000103794900115,1.005693522637778
2021-04-14,2.65,1.000103794900115,1.0057979084965065
2021-04-15,2.65,1.000103794900115,1.0059023051899547
2021-04-16,2.65,1.000103794900115,1.0060067127192474
2021-04-19,2.65,1.000103794900115,1.006111131085509
2021-04-20,2.65,1.000103794900115,1.0062155602898648
2021-04-22,2.65,1.000103794900115,1.0063200003334394
2021-04-23,2.65,1.000103794900115,1.0064244512173577
2021-04-26,2.65,1.000103794900115,1.006528912942745
2021-04-27,2.65,1.000103794900115,1.0066333855107268
2021-04-28,2.65,1.000103794900115,1.0067378689224282
2021-04-29,2.65,1.000103794900115,1.0068423631789751
2021-04-30,2.65,1.000103794900115,1.0069468682814928
2021-05-03,2.65,1.000103794900115,1.0070513842311073
